AXE15ME026,MECHANICAL ENGINEERING,ME210,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME026,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME026,MECHANICAL ENGINEERING,ME204,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME026,MECHANICAL ENGINEERING,ME206,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME029,MECHANICAL ENGINEERING,ME205,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME029,MECHANICAL ENGINEERING,HS200,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME029,MECHANICAL ENGINEERING,HS210,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME029,MECHANICAL ENGINEERING,ME201,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME029,MECHANICAL ENGINEERING,ME220,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME029,MECHANICAL ENGINEERING,ME210,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME029,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME029,MECHANICAL ENGINEERING,ME204,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME029,MECHANICAL ENGINEERING,ME206,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME033,MECHANICAL ENGINEERING,MA201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME033,MECHANICAL ENGINEERING,ME205,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME033,MECHANICAL ENGINEERING,HS200,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME033,MECHANICAL ENGINEERING,HS210,B,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME033,MECHANICAL ENGINEERING,MA202,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
